roi_label,condition,modality,parcel_category,parcel_name,hemisphere,mean_beta_mean,mean_beta_std,mean_beta_sem,mean_beta_count
lh_ifgorb,objects,visual,language,ifgorb,lh,0.4019198710176997,0.3426914334170272,0.1399031918491121,6
lh_ifgorb,quilted_speech,auditory,language,ifgorb,lh,0.020394971132558854,0.19151372221859736,0.07818514969611351,6
lh_ifgorb,scenes,visual,language,ifgorb,lh,0.3236059687017749,0.43368083535329754,0.17704945963992377,6
lh_ifgorb,words_scr_objects,visual,language,ifgorb,lh,0.235460101501617,0.46011617629725715,0.18784164238812465,6
lh_insula,bodies,visual,md,insula,lh,0.24370479095322037,0.15449733588310216,0.06307327325549769,6
lh_insula,faces,visual,md,insula,lh,0.1643806838812509,0.11967640366116135,0.04885768720353232,6
lh_insula,false_belief,auditory,md,insula,lh,0.1423007925734667,0.16503797499773729,0.067376471154444,6
lh_insula,false_photo,auditory,md,insula,lh,0.18183693037351878,0.2392901142022736,0.09768978004798075,6
lh_insula,math,auditory,md,insula,lh,0.4398656656553532,0.1533336594570169,0.06259820434389529,6
lh_insula,nonwords,auditory,md,insula,lh,0.15152416961524426,0.16241618413849407,0.0663061295182042,6
lh_insula,objects,visual,md,insula,lh,0.14651026889766036,0.1735176642595914,0.07083828979926073,6
lh_insula,quilted_speech,auditory,md,insula,lh,0.12569145737251272,0.08997333834660046,0.03673146156732637,6
lh_insula,scenes,visual,md,insula,lh,0.23819745903249845,0.1286458660362205,0.05251945488453015,6
lh_insula,words_scr_objects,visual,md,insula,lh,0.2098722880442467,0.2319451736411659,0.09469122062034985,6
lh_loc,bodies,visual,julian,loc,lh,1.0309206971687723,0.46585893528329114,0.190186113926719,6
lh_loc,faces,visual,julian,loc,lh,0.47959904301935197,0.4685540592961395,0.19128639369755246,6
lh_loc,false_belief,auditory,julian,loc,lh,0.7589152305737265,0.40962357910492125,0.16722812590327307,6
lh_loc,false_photo,auditory,julian,loc,lh,0.7384968230723555,0.37194342980428624,0.15184526936686568,6
lh_loc,math,auditory,julian,loc,lh,0.5243551541102078,0.34287791755955044,0.13997932368149582,6
lh_loc,nonwords,auditory,julian,loc,lh,0.7073763079191545,0.3501757289178233,0.1429586426926385,6
lh_loc,objects,visual,julian,loc,lh,1.1383714110136836,0.46312797864370053,0.18907120554727522,6
lh_loc,quilted_speech,auditory,julian,loc,lh,0.5939565597691772,0.27059963158215256,0.11047183699356494,6
lh_loc,scenes,visual,julian,loc,lh,0.422082362217933,0.30453887461506945,0.12432747494139083,6
lh_loc,words_scr_objects,visual,julian,loc,lh,0.27590963122513174,0.20195947915092388,0.08244961210633686,6
lh_medialfrontal,bodies,visual,md,medialfrontal,lh,0.3430432951337173,0.20152043776354894,0.08227037421049815,6
lh_medialfrontal,faces,visual,md,medialfrontal,lh,0.25940820670917225,0.2994374947863567,0.122244845347312,6
lh_medialfrontal,false_belief,auditory,md,medialfrontal,lh,0.216041010961066,0.27264052540709854,0.1113050284086174,6
lh_medialfrontal,false_photo,auditory,md,medialfrontal,lh,0.2055428003512115,0.3210437380444331,0.13106555722076807,6
lh_medialfrontal,math,auditory,md,medialfrontal,lh,0.648992958829148,0.318157791032575,0.12988737428680772,6
lh_medialfrontal,nonwords,auditory,md,medialfrontal,lh,0.1458488216763001,0.3236934524540583,0.13214729859871502,6
lh_medialfrontal,objects,visual,md,medialfrontal,lh,0.22403405589768308,0.1993007543138875,0.08136419223680294,6
lh_medialfrontal,quilted_speech,auditory,md,medialfrontal,lh,0.18007224949508585,0.189757567186762,0.07746820240657722,6
lh_medialfrontal,scenes,visual,md,medialfrontal,lh,0.29387354743847177,0.25246681709827484,0.10306914647922348,6
lh_medialfrontal,words_scr_objects,visual,md,medialfrontal,lh,0.2423669661327479,0.30775592324185097,0.1256408295436135,6
lh_mfg,bodies,visual,language,mfg,lh,0.5289173376854844,0.37865691842289306,0.1545860396184605,6
lh_mfg,faces,visual,language,mfg,lh,0.4456260439730824,0.3367143095078797,0.13746304123131195,6
lh_mfg,false_belief,auditory,language,mfg,lh,1.0772305686238,0.4215150714832024,0.1720828073377704,6
lh_mfg,false_photo,auditory,language,mfg,lh,0.8389806558837201,0.5584506699586523,0.2279865313190188,6
lh_mfg,math,auditory,language,mfg,lh,0.2852833782985777,0.4739852455113198,0.1935036661850907,6
lh_mfg,nonwords,auditory,language,mfg,lh,0.04390006377819026,0.36241472284645265,0.14795519104099902,6
lh_mfg,objects,visual,language,mfg,lh,0.45592108313237056,0.3475919834902335,0.14190383303883114,6
lh_mfg,quilted_speech,auditory,language,mfg,lh,0.0448532037366983,0.2331117934327199,0.09516749115587307,6
lh_mfg,scenes,visual,language,mfg,lh,0.44430696562122945,0.4595489339703922,0.18761006667790328,6
lh_mfg,words_scr_objects,visual,language,mfg,lh,0.2925474355823467,0.3403342684224405,0.13894088326973084,6
lh_midfrontal,bodies,visual,md,midfrontal,lh,0.17279769168307965,0.16923976909196994,0.06909184641029564,6
lh_midfrontal,faces,visual,md,midfrontal,lh,0.20395887095063323,0.15931754823477565,0.0650411167077412,6
lh_midfrontal,false_belief,auditory,md,midfrontal,lh,-0.0601044013669754,0.13648155003549378,0.055718359481848515,6
lh_midfrontal,false_photo,auditory,md,midfrontal,lh,0.09526199332687907,0.2289787712680351,0.09348019192269123,6
lh_midfrontal,math,auditory,md,midfrontal,lh,0.6171417479705325,0.24839148734883376,0.10140540007593764,6
lh_midfrontal,nonwords,auditory,md,midfrontal,lh,0.10218565643410304,0.14926469180248944,0.060937055254981706,6
lh_midfrontal,objects,visual,md,midfrontal,lh,0.10950484969202114,0.10949353034711391,0.04470054658106236,6
lh_midfrontal,quilted_speech,auditory,md,midfrontal,lh,0.14675239730747905,0.13351124525852798,0.05450573763449559,6
lh_midfrontal,scenes,visual,md,midfrontal,lh,0.20199666944929853,0.21504006187293462,0.08778973764086889,6
lh_midfrontal,words_scr_objects,visual,md,midfrontal,lh,0.10450077987420708,0.12249945973209475,0.050010195018374504,6
lh_midparietal,bodies,visual,md,midparietal,lh,0.39170242269548333,0.3296132451411775,0.13456404384313192,6
lh_midparietal,faces,visual,md,midparietal,lh,0.3111339940513111,0.29584872573479554,0.12077973651714256,6
lh_midparietal,false_belief,auditory,md,midparietal,lh,0.07064477326743013,0.34261775622414614,0.1398731132610722,6
